bbox_name_(auto),created_date_(auto),parent_folders_(auto),volunteer_name_(auto),location,diver,year,month,day,rough_time_of_day,video_comments,bbox_comments,tagged,same_as_other_box,laser,phase,xmin,ymin,xmax,ymax,score,obj_id
GOPR7698_-_00_03_02_250_-_729_ID70_box837.jpg,2018-02-05T14:39:52.000000Z,Grouper Moon/Fish faces/2018_fish_faces/Brac_FishFaces/020518_Brac_FF_brice_GoPro5_(VIDEO),Ala Nadjuch,,,,,,,,,,,,,991,665,2037,1178,0.9999934435,70
GOPR7698_-_00_03_24_00_-_816_ID81_box944.jpg,2018-02-05T14:39:52.000000Z,Grouper Moon/Fish faces/2018_fish_faces/Brac_FishFaces/020518_Brac_FF_brice_GoPro5_(VIDEO),Ala Nadjuch,,,,,,,,,,,,,994,519,1316,696,0.9855149984,81
GOPR7698_-_00_03_25_500_-_822_ID82_box955.jpg,2018-02-05T14:39:52.000000Z,Grouper Moon/Fish faces/2018_fish_faces/Brac_FishFaces/020518_Brac_FF_brice_GoPro5_(VIDEO),Ala Nadjuch,,,,,,,,,,,,,1209,777,1662,1007,0.9997233748,82
GOPR7698_-_00_03_32_250_-_849_ID92_box989.jpg,2018-02-05T14:39:52.000000Z,Grouper Moon/Fish faces/2018_fish_faces/Brac_FishFaces/020518_Brac_FF_brice_GoPro5_(VIDEO),Ala Nadjuch,,,,,,,,,,,,,940,661,1587,895,0.9998127818,92
GOPR7698_-_00_03_32_750_-_851_ID92_box992.jpg,2018-02-05T14:39:52.000000Z,Grouper Moon/Fish faces/2018_fish_faces/Brac_FishFaces/020518_Brac_FF_brice_GoPro5_(VIDEO),Ala Nadjuch,,,,,,,,,,,,,993,699,1599,933,0.9998719692,92
GOPR7698_-_00_03_36_500_-_866_ID93_box1021.jpg,2018-02-05T14:39:52.000000Z,Grouper Moon/Fish faces/2018_fish_faces/Brac_FishFaces/020518_Brac_FF_brice_GoPro5_(VIDEO),Ala Nadjuch,,,,,,,,,,,,,1883,712,2533,1039,0.8742875457,93
GOPR7698_-_00_03_41_500_-_886_ID97_box1051.jpg,2018-02-05T14:39:52.000000Z,Grouper Moon/Fish faces/2018_fish_faces/Brac_FishFaces/020518_Brac_FF_brice_GoPro5_(VIDEO),Ala Nadjuch,,,,,,,,,,,,,1026,397,1782,886,0.999986887,97
P2020001_-_00_00_08_250_-_33_ID1_box51.jpg,2018-02-02T17:31:56.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,0,211,1387,963,0.9991002083,1
P2020002_-_00_00_02_250_-_9_ID0_box8.jpg,2018-02-02T17:33:37.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,192,81,1474,552,0.9999957085,0
P2020004_-_00_00_09_500_-_38_ID0_box37.jpg,2018-02-02T17:33:56.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,551,16,1891,749,0.9999995232,0
P2020004_-_00_00_18_500_-_74_ID0_box73.jpg,2018-02-02T17:33:56.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,P2020004_-_00_00_09_500_-_38_ID0_box37.jpg,,,3,160,1447,848,0.9999754429,0
P2020005_-_00_00_32_750_-_131_ID1_box130.jpg,2018-02-02T17:34:47.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,432,391,1889,987,0.9999995232,1
P2020005_-_00_00_42_750_-_171_ID2_box170.jpg,2018-02-02T17:34:47.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,P2020005_-_00_00_32_750_-_131_ID1_box130.jpg,,,49,0,1879,763,0.999987483,2
P2020006_-_00_00_00_250_-_1_ID0_box0.jpg,2018-02-02T17:37:22.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,541,179,1807,657,0.9984483719,0
P2020007_-_00_00_05_250_-_21_ID1_box24.jpg,2018-02-02T17:38:04.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,293,128,1155,570,0.9908773303,1
P2020008_-_00_00_00_250_-_1_ID0_box0.jpg,2018-02-02T17:39:32.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,486,152,1279,538,0.9998742342,0
P2020009_-_00_00_04_00_-_16_ID0_box16.jpg,2018-02-02T17:42:30.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,744,0,1920,868,0.9999719858,0
P2020010_-_00_00_01_250_-_5_ID0_box5.jpg,2018-02-02T17:43:32.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,20,44,1527,560,0.9999821186,0
P2020011_-_00_00_00_250_-_1_ID0_box0.jpg,2018-02-02T17:44:04.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,9,59,1215,564,0.9480181932,0
P2020011_-_00_00_02_00_-_8_ID3_box15.jpg,2018-02-02T17:44:04.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,771,38,1687,395,0.9939299822,3
P2020012_-_00_00_16_00_-_64_ID0_box63.jpg,2018-02-02T17:44:20.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,472,65,1531,496,0.9902528524,0
P2020014_-_00_00_05_500_-_22_ID0_box22.jpg,2018-02-02T17:45:08.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,441,264,1920,816,0.9999729395,0
P2020015_-_00_00_10_250_-_41_ID2_box41.jpg,2018-02-02T17:45:58.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,55,154,1446,735,0.2325235456,2
P2020016_-_00_00_02_500_-_10_ID1_box18.jpg,2018-02-02T17:47:06.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,585,314,1884,722,0.9784866571,1
P2020016_-_00_00_05_750_-_23_ID1_box46.jpg,2018-02-02T17:47:06.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,P2020016_-_00_00_02_500_-_10_ID1_box18.jpg,,,258,446,1222,1080,0.3924813569,1
P2020017_-_00_00_04_00_-_16_ID0_box15.jpg,2018-02-02T17:54:07.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,432,253,1920,958,0.9999951124,0
P2020018_-_00_00_00_250_-_1_ID0_box0.jpg,2018-02-02T17:54:22.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,,,,619,282,1705,1027,0.9999963045,0
P2020018_-_00_00_06_750_-_27_ID0_box26.jpg,2018-02-02T17:54:22.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020218_lateafternoon5pm/020218_lateafternoon5pm_camera3_60ftWB_Cody_(VIDEO),Drew Nguyen,,,,,,,,,,P2020018_-_00_00_00_250_-_1_ID0_box0.jpg,,,63,124,1115,741,0.9998688698,0
2007 Tape 1_-_00_00_12_00_-_48_ID4_box48.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,yes,,224,193,433,284,0.9888792038,4
2007 Tape 1_-_00_01_24_500_-_338_ID19_box345.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,,,298,195,440,271,0.9407531023,19
2007 Tape 1_-_00_01_42_500_-_410_ID21_box417.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,"blurry, may or may not be useable",,2007 Tape 1_-_00_01_49_250_-_437_ID23_box444.jpg,,,267,214,387,270,0.9972997308,21
2007 Tape 1_-_00_02_06_250_-_505_ID24_box512.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,,,266,215,416,264,0.9999427795,24
2007 Tape 1_-_00_02_14_00_-_536_ID25_box543.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,,,290,212,420,277,0.9398062229,25
2007 Tape 1_-_00_02_20_750_-_563_ID26_box571.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,yes,,277,201,429,273,0.9877384901,26
2007 Tape 1_-_00_02_32_750_-_611_ID29_box619.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,yes,,267,204,424,261,0.9999138117,29
2007 Tape 1_-_00_02_42_00_-_648_ID30_box656.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,,,281,221,397,272,0.4583218694,30
2007 Tape 1_-_00_03_47_500_-_910_ID37_box919.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,2007 Tape 1_-_00_03_56_00_-_944_ID41_box954.jpg,,,282,199,422,279,0.1913405806,37
2007 Tape 1_-_00_03_58_00_-_952_ID43_box963.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,viewed from above,,,,,504,240,604,355,0.1087217182,43
2007 Tape 1_-_00_04_23_250_-_1053_ID47_box1064.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,2007 Tape 1_-_00_04_26_750_-_1067_ID47_box1078.jpg,,,252,171,394,277,0.9999940395,47
2007 Tape 1_-_00_04_39_500_-_1118_ID50_box1129.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,,,299,351,614,472,0.9999957085,50
2007 Tape 1_-_00_04_58_750_-_1195_ID55_box1213.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,"piece of coral branch in front of fish, fish mostly visible",,,,,284,215,398,262,0.9994685054,55
2007 Tape 1_-_00_05_06_250_-_1225_ID57_box1244.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,,,274,206,487,282,0.9999514818,57
2007 Tape 1_-_00_05_13_250_-_1253_ID58_box1272.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,yes,,263,210,425,276,0.9987939596,58
2007 Tape 1_-_00_05_42_250_-_1369_ID64_box1395.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,,,284,210,415,261,0.9953716397,64
2007 Tape 1_-_00_05_51_500_-_1406_ID67_box1432.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,2007 Tape 1_-_00_06_03_00_-_1452_ID68_box1480.jpg,,,304,25,376,76,0.2624395192,67
2007 Tape 1_-_00_05_58_00_-_1432_ID70_box1460.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,,,305,214,435,276,0.9978796244,70
2007 Tape 1_-_00_06_10_250_-_1481_ID71_box1509.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,,,244,212,424,270,0.9809635878,71
2007 Tape 1_-_00_06_29_00_-_1556_ID75_box1584.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,,,,yes,,115,182,447,312,0.9999723434,75
2007 Tape 1_-_00_06_36_750_-_1587_ID77_box1616.jpg,,Grouper Moon/Laser calipers/2007 Laser videos/Cayman Laser 2007/Video/Tapes_(VIDEO),Kyle Mooers,,,,,,,,"dark with bars, somewhat blurry, may or may not be useable",,,yes,,207,175,460,272,0.998845458,77
