bbox_name_(auto),created_date_(auto),parent_folders_(auto),volunteer_name_(auto),location,diver,year,month,day,rough_time_of_day,video_comments,bbox_comments,tagged,same_as_other_box,laser,phase,xmin,ymin,xmax,ymax,score,obj_id
P2010002_-_00_00_00_750_-_3_ID2_box6.jpg,2018-02-01T14:12:28.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,43,1710,541,2102,0.992482841,2
P2010002_-_00_00_01_500_-_6_ID3_box11.jpg,2018-02-01T14:12:28.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,646,491,1760,1570,0.845143855,3
P2010002_-_00_00_03_250_-_13_ID7_box21.jpg,2018-02-01T14:12:28.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,2870,1636,3436,2160,0.996593893,7
P2010002_-_00_00_03_500_-_14_ID6_box22.jpg,2018-02-01T14:12:28.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,420,470,1262,916,0.999998212,6
P2010002_-_00_00_06_750_-_27_ID9_box44.jpg,2018-02-01T14:12:28.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,1101,1446,1581,1758,0.999976635,9
P2010002_-_00_00_10_500_-_42_ID10_box74.jpg,2018-02-01T14:12:28.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,1613,176,3840,1258,0.953980803,10
P2010002_-_00_00_36_00_-_144_ID21_box212.jpg,2018-02-01T14:12:28.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010002_-_00_00_10_500_-_42_ID10_box74.jpg,,,65,325,3413,1579,0.99999094,21
P2010002_-_00_00_10_500_-_42_ID9_box73.jpg,2018-02-01T14:12:28.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,833,1039,1464,1303,0.999997735,9
P2010003_-_00_00_10_750_-_43_ID0_box63.jpg,2018-02-01T14:13:48.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,38,332,3556,1598,0.999997497,0
P2010003_-_00_00_30_250_-_121_ID10_box143.jpg,2018-02-01T14:13:48.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,739,706,2587,2150,0.999999762,10
P2010003_-_00_00_37_00_-_148_ID11_box170.jpg,2018-02-01T14:13:48.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010003_-_00_00_30_250_-_121_ID10_box143.jpg,,,1230,262,3828,1418,0.999999762,11
P2010004_-_00_00_05_500_-_22_ID0_box21.jpg,2018-02-01T14:16:00.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,888,0,3840,1710,0.999999881,0
P2010004_-_00_00_19_250_-_77_ID9_box78.jpg,2018-02-01T14:16:00.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010004_-_00_00_05_500_-_22_ID0_box21.jpg,,,53,0,2260,780,0.999997139,9
P2010004_-_00_01_01_250_-_245_ID20_box269.jpg,2018-02-01T14:16:00.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010004_-_00_00_19_250_-_77_ID9_box78.jpg,,,914,532,3118,1324,1.0,20
P2010006_-_00_00_05_500_-_22_ID0_box21.jpg,2018-02-01T14:19:45.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,499,285,2497,1050,0.999999762,0
P2010007_-_00_00_03_750_-_15_ID0_box14.jpg,2018-02-01T14:20:31.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,yellow,,,,1179,814,3403,1530,0.999999762,0
P2010007_-_00_00_20_500_-_82_ID3_box81.jpg,2018-02-01T14:20:31.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,yellow,P2010007_-_00_00_03_750_-_15_ID0_box14.jpg,,,995,208,3394,1107,0.999999404,3
P2010007_-_00_00_38_500_-_154_ID10_box157.jpg,2018-02-01T14:20:31.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,different angle,yellow,P2010007_-_00_00_03_750_-_15_ID0_box14.jpg,,,841,285,3840,1652,0.999999762,10
P2010008_-_00_00_01_00_-_4_ID0_box3.jpg,2018-02-01T14:22:00.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,981,528,2349,1090,0.999999642,0
P2010008_-_00_00_20_00_-_80_ID11_box95.jpg,2018-02-01T14:22:00.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010008_-_00_00_01_00_-_4_ID0_box3.jpg,,,1061,322,2842,977,0.999999762,11
P2010008_-_00_00_13_500_-_54_ID8_box64.jpg,2018-02-01T14:22:00.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,983,596,1965,1110,0.999745786,8
P2010009_-_00_00_07_750_-_31_ID5_box41.jpg,2018-02-01T14:22:54.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,1870,1781,2604,2038,0.999977231,5
P2010009_-_00_00_07_750_-_31_ID6_box42.jpg,2018-02-01T14:22:54.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,778,19,1782,385,0.974929035,6
P2010009_-_00_00_25_750_-_103_ID12_box140.jpg,2018-02-01T14:22:54.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,702,1569,1863,2129,0.951539516,12
GOPR0486_-_00_00_02_500_-_10_ID0_box9.jpg,2018-02-02T17:03:32.000000Z,Grouper Moon/Fish faces/2018_fish_faces/Brac_FishFaces/020218_morningBrac_Kat_(VIDEO),Ala Nadjuch,,,,,,,,,,,,,312,266,1125,624,0.999999642,0
P2010005_-_00_00_15_500_-_62_ID0_box93.jpg,2018-02-01T14:17:18.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,0,215,3579,1668,0.999997497,0
P2010005_-_00_00_46_250_-_185_ID26_box256.jpg,2018-02-01T14:17:18.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010005_-_00_00_15_500_-_62_ID0_box93.jpg,,,401,50,3840,1096,0.999722421,26
P2010010_-_00_00_01_250_-_5_ID0_box5.jpg,2018-02-01T14:23:51.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,883,364,2452,1104,0.999996662,0
P2010010_-_00_00_06_750_-_27_ID0_box39.jpg,2018-02-01T14:23:51.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010010_-_00_00_01_250_-_5_ID0_box5.jpg,,,1064,49,3000,1344,0.999999046,0
P2010010_-_00_00_09_250_-_37_ID0_box50.jpg,2018-02-01T14:23:51.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,Fish turned back and forth multiple times if need additional angles,,P2010010_-_00_00_06_750_-_27_ID0_box39.jpg,,,452,157,2647,1153,0.99999845,0
P2010003_-_00_00_03_00_-_12_ID2_box11.jpg,2018-02-01T14:17:23.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,1506,551,3540,1511,0.999996662,2
P2010003_-_00_00_10_00_-_40_ID8_box40.jpg,2018-02-01T14:17:23.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010003_-_00_00_03_00_-_12_ID2_box11.jpg,,,0,617,3511,2143,0.999501586,8
P2010011_-_00_00_24_00_-_96_ID11_box107.jpg,2018-02-01T14:25:57.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,99,587,2242,1330,0.999939799,11
P2010011_-_00_00_38_750_-_155_ID22_box175.jpg,2018-02-01T14:25:57.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010011_-_00_00_24_00_-_96_ID11_box107.jpg,,,788,199,3744,1561,1.0,22
P2010011_-_00_00_58_00_-_232_ID29_box252.jpg,2018-02-01T14:25:57.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,different angle and shade,,P2010011_-_00_00_24_00_-_96_ID11_box107.jpg,,,63,923,2578,1832,0.999999762,29
P2010012_-_00_00_20_750_-_83_ID14_box109.jpg,2018-02-01T14:27:50.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,14,132,2849,1597,0.999992967,14
P2010012_-_00_00_26_250_-_105_ID17_box131.jpg,2018-02-01T14:27:50.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010012_-_00_00_20_750_-_83_ID14_box109.jpg,,,125,65,2834,1582,0.999991059,17
P2010012_-_00_00_01_250_-_5_ID2_box8.jpg,2018-02-01T14:27:50.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,2519,1099,3449,1694,0.999981642,2
P2010012_-_00_00_56_250_-_225_ID28_box252.jpg,2018-02-01T14:27:50.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,0,339,3101,1615,0.999995708,28
P2010012_-_00_01_04_250_-_257_ID33_box285.jpg,2018-02-01T14:27:50.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010012_-_00_00_56_250_-_225_ID28_box252.jpg,,,96,787,2718,2018,0.999999046,33
P2010012_-_00_01_44_00_-_416_ID52_box452.jpg,2018-02-01T14:27:50.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera1_JH_fishface_40ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010012_-_00_01_04_250_-_257_ID33_box285.jpg,,,761,10,3840,1240,0.999111593,52
P2010002_-_00_00_07_750_-_31_ID1_box30.jpg,2018-02-01T14:16:57.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,712,821,2709,1634,0.999987245,1
P2010004_-_00_00_03_250_-_13_ID0_box12.jpg,2018-02-01T14:20:06.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,555,733,2591,1927,0.999996901,0
P2010004_-_00_00_17_00_-_68_ID5_box72.jpg,2018-02-01T14:20:06.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,2073,518,2708,788,0.992145598,5
P2010004_-_00_00_17_00_-_68_ID6_box73.jpg,2018-02-01T14:20:06.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,2181,1460,2695,1653,0.985628128,6
P2010005_-_00_00_02_00_-_8_ID0_box7.jpg,2018-02-01T14:20:36.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,109,513,2320,1194,0.999978065,0
P2010005_-_00_00_08_500_-_34_ID6_box33.jpg,2018-02-01T14:20:36.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010005_-_00_00_02_00_-_8_ID0_box7.jpg,,,1479,282,3840,1778,0.999999762,6
P2010006_-_00_00_03_500_-_14_ID5_box13.jpg,2018-02-01T14:20:56.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,1664,742,3840,1820,0.999847174,5
P2010006_-_00_00_11_250_-_45_ID12_box44.jpg,2018-02-01T14:20:56.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,0,693,1903,1855,0.99992919,12
P2010006_-_00_00_19_250_-_77_ID18_box76.jpg,2018-02-01T14:20:56.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010006_-_00_00_11_250_-_45_ID12_box44.jpg,,,1143,1164,1603,2073,0.832858622,18
P2010007_-_00_00_00_750_-_3_ID0_box2.jpg,2018-02-01T14:21:46.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,0,559,2177,1447,0.999089241,0
P2010007_-_00_00_04_250_-_17_ID2_box18.jpg,2018-02-01T14:21:46.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010007_-_00_00_00_750_-_3_ID0_box2.jpg,,,828,578,2386,1320,0.999988675,2
P2010007_-_00_00_07_500_-_30_ID6_box31.jpg,2018-02-01T14:21:46.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,1748,1373,2950,2160,0.999650121,6
P2010007_-_00_00_14_00_-_56_ID10_box57.jpg,2018-02-01T14:21:46.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,993,1297,2264,2104,0.933070004,10
P2010010_-_00_00_06_750_-_27_ID4_box26.jpg,2018-02-01T14:26:27.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,83,208,2773,1748,0.999988556,4
P2010011_-_00_00_01_00_-_4_ID1_box3.jpg,2018-02-01T14:26:42.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,619,632,2440,1097,0.999597371,1
P2010011_-_00_00_02_250_-_9_ID1_box8.jpg,2018-02-01T14:26:42.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010011_-_00_00_01_00_-_4_ID1_box3.jpg,,,1580,443,2832,1535,0.995907426,1
P2010027_-_00_00_07_500_-_30_ID0_box29.jpg,2018-02-01T14:29:44.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,2382,207,3001,419,0.757934511,0
P2010027_-_00_00_08_250_-_33_ID2_box34.jpg,2018-02-01T14:29:44.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,1372,134,2042,401,0.761845827,2
P2010027_-_00_00_12_250_-_49_ID4_box60.jpg,2018-02-01T14:29:44.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,2126,268,2821,501,0.999861836,4
P2010027_-_00_00_12_250_-_49_ID1_box61.jpg,2018-02-01T14:29:44.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,1816,774,2850,1047,0.999302506,1
P2010027_-_00_00_27_00_-_108_ID13_box147.jpg,2018-02-01T14:29:44.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,,,,454,488,2070,925,0.740699768,13
P2010027_-_00_00_19_00_-_76_ID6_box113.jpg,2018-02-01T14:29:44.000000Z,Grouper Moon/Fish faces/2018_fish_faces/fish_faces/020118_afternoon2pm/020118_afternoon2pm_camera2_LW_fishface_50ftWB_(VIDEO)_(4K),Alli Candelmo,,,,,,,,,,P2010027_-_00_00_27_00_-_108_ID13_box147.jpg,,,1614,335,3191,985,0.999487042,6
021017_afternoon_blacklasers_279slate_Cody_1_-_00_01_44_500_-_418_ID11_box417.jpg,2017-02-08T23:10:05.000000Z,Grouper Moon/Laser calipers/2017 Laser videos/Videos/021017_afternoon,Alli Candelmo,,,,,,,,,,,,,70,761,793,993,0.824764967,11
021017_afternoon_blacklasers_279slate_Cody_1_-_00_01_45_500_-_422_ID12_box421.jpg,2017-02-08T23:10:05.000000Z,Grouper Moon/Laser calipers/2017 Laser videos/Videos/021017_afternoon,Alli Candelmo,,,,,,,,,,,,,69,148,834,499,0.999999166,12
021017_afternoon_blacklasers_279slate_Cody_1_-_00_01_49_250_-_437_ID17_box441.jpg,2017-02-08T23:10:05.000000Z,Grouper Moon/Laser calipers/2017 Laser videos/Videos/021017_afternoon,Alli Candelmo,,,,,,,,,,,,,261,580,767,780,0.993182719,17
021017_afternoon_blacklasers_279slate_Cody_1_-_00_01_49_250_-_437_ID13_box439.jpg,2017-02-08T23:10:05.000000Z,Grouper Moon/Laser calipers/2017 Laser videos/Videos/021017_afternoon,Alli Candelmo,,,,,,,,,,,,,387,430,755,587,0.999865294,13
021017_afternoon_blacklasers_279slate_Cody_1_-_00_01_49_250_-_437_ID14_box438.jpg,2017-02-08T23:10:05.000000Z,Grouper Moon/Laser calipers/2017 Laser videos/Videos/021017_afternoon,Alli Candelmo,,,,,,,,,,,,,1385,617,1647,930,0.99989593,14
021017_afternoon_blacklasers_279slate_Cody_1_-_00_01_50_750_-_443_ID21_box454.jpg,2017-02-08T23:10:05.000000Z,Grouper Moon/Laser calipers/2017 Laser videos/Videos/021017_afternoon,Alli Candelmo,,,,,,,,,,,,,1404,511,1844,742,0.999869585,21
021017_afternoon_blacklasers_279slate_Cody_1_-_00_01_50_750_-_443_ID18_box455.jpg,2017-02-08T23:10:05.000000Z,Grouper Moon/Laser calipers/2017 Laser videos/Videos/021017_afternoon,Alli Candelmo,,,,,,,,,,,,,341,734,969,1078,0.990308702,18
021017_afternoon_blacklasers_279slate_Cody_1_-_00_01_53_500_-_454_ID22_box482.jpg,2017-02-08T23:10:05.000000Z,Grouper Moon/Laser calipers/2017 Laser videos/Videos/021017_afternoon,Alli Candelmo,,,,,,,,,,,,,240,649,998,988,0.999999762,22
