bbox_name_(auto),created_date_(auto),parent_folders_(auto),volunteer_name_(auto),location,diver,year,month,day,rough_time_of_day,video_comments,bbox_comments,tagged,same_as_other_box,laser,phase,xmin,ymin,xmax,ymax,score,obj_id
012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_02_16_250_-_545_ID19_box546.jpg,2019-01-25T16:35:29.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1258,645,2352,1037,0.99996793270111,19
012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_02_19_00_-_556_ID20_box557.jpg,2019-01-25T16:35:29.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1570,746,2284,1004,0.999781906604766,20
012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_02_22_500_-_570_ID22_box571.jpg,2019-01-25T16:35:29.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1558,706,2168,1091,0.761381387710571,22
012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_02_42_00_-_648_ID28_box649.jpg,2019-01-25T16:35:29.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1139,654,2262,1102,0.99996268749237,28
012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_03_01_500_-_726_ID39_box728.jpg,2019-01-25T16:35:29.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1515,701,2138,974,0.710944175720214,39
012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_03_04_250_-_737_ID42_box743.jpg,2019-01-25T16:35:29.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1597,756,2246,1032,0.997258067131042,42
012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_03_14_250_-_777_ID47_box787.jpg,2019-01-25T16:35:29.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1579,742,2127,1040,0.997014760971069,47
012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_03_25_00_-_820_ID48_box832.jpg,2019-01-25T16:35:29.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1198,681,2211,967,0.987233400344848,48
012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_03_36_250_-_865_ID50_box877.jpg,2019-01-25T16:35:29.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1434,706,2315,1037,0.998221457004547,50
012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_05_35_750_-_1343_ID55_box1355.jpg,2019-01-25T16:35:29.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,830,612,2350,1142,0.999903559684753,55
012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_06_14_500_-_1498_ID57_box1511.jpg,2019-01-25T16:35:29.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,012619_Afternoon_Scott_clearlasers_303slate_wide_2_-_00_05_35_750_-_1343_ID55_box1355.jpg,no,,1631,713,2555,2032,0.999979496002197,57
012619_Afternoon_Scott_clearlasers_303slate_wide_5_-_00_00_23_250_-_93_ID1_box92.jpg,2019-01-26T21:43:20.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1540,596,2236,997,0.889427602291107,1
012619_Afternoon_Scott_clearlasers_303slate_wide_5_-_00_00_47_00_-_188_ID2_box187.jpg,2019-01-26T21:43:20.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1602,740,2160,981,0.998897790908813,2
012619_Afternoon_Scott_clearlasers_303slate_wide_5_-_00_01_34_750_-_379_ID7_box378.jpg,2019-01-26T21:43:20.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1551,783,2049,949,0.980872392654419,7
012619_Afternoon_Scott_clearlasers_303slate_wide_5_-_00_01_46_250_-_425_ID9_box424.jpg,2019-01-26T21:43:20.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1544,684,2114,967,0.843270540237426,9
012619_Afternoon_Scott_clearlasers_303slate_wide_5_-_00_02_01_500_-_486_ID11_box485.jpg,2019-01-26T21:43:20.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,no,,1643,561,2148,767,0.999602735042572,11
012619_Afternoon_Scott_clearlasers_303slate_wide_5_-_00_02_21_500_-_566_ID17_box565.jpg,2019-01-26T21:43:20.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1436,856,2392,1173,0.994598507881164,17
012619_Afternoon_Scott_clearlasers_303slate_wide_1_-_00_00_53_250_-_213_ID0_box212.jpg,2019-01-26T21:30:31.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1339,484,2534,1003,0.999939084053039,0
012619_Afternoon_Scott_clearlasers_303slate_wide_1_-_00_03_50_500_-_922_ID3_box922.jpg,2019-01-26T21:30:31.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1406,591,2839,1070,0.9973846077919,3
012619_Afternoon_Scott_clearlasers_303slate_wide_1_-_00_04_40_250_-_1121_ID13_box1126.jpg,2019-01-26T21:30:31.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1509,716,2165,953,0.999290585517883,13
012619_Afternoon_Scott_clearlasers_303slate_wide_1_-_00_05_18_750_-_1275_ID16_box1282.jpg,2019-01-26T21:30:31.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1410,576,2504,1112,0.99969458580017,16
012619_Afternoon_Scott_clearlasers_303slate_wide_1_-_00_05_22_250_-_1289_ID18_box1297.jpg,2019-01-26T21:30:31.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1459,706,2304,967,0.996942818164825,18
012619_Afternoon_Scott_clearlasers_303slate_wide_1_-_00_05_54_250_-_1417_ID19_box1425.jpg,2019-01-26T21:30:31.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1475,731,2027,996,0.998936355113983,19
012619_Afternoon_Scott_clearlasers_303slate_wide_1_-_00_06_02_250_-_1449_ID20_box1457.jpg,2019-01-26T21:30:31.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,012619_Afternoon_Scott_clearlasers_303slate_wide_1_-_00_05_54_250_-_1417_ID19_box1425.jpg,yes,,1470,740,2086,1028,0.990859448909759,20
012619_Afternoon_Scott_clearlasers_303slate_wide_3_-_00_00_52_00_-_208_ID3_box207.jpg,2019-01-26T21:36:57.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1558,638,2189,915,0.871173381805419,3
012619_Afternoon_Scott_clearlasers_303slate_wide_3_-_00_01_14_750_-_299_ID5_box298.jpg,2019-01-26T21:36:57.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1468,629,2111,973,0.999884247779846,5
012619_Afternoon_Scott_clearlasers_303slate_wide_3_-_00_01_57_500_-_470_ID8_box469.jpg,2019-01-26T21:36:57.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,no,,1733,1036,2155,1196,0.999729692935943,8
012619_Afternoon_Scott_clearlasers_303slate_wide_3_-_00_02_01_750_-_487_ID9_box486.jpg,2019-01-26T21:36:57.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,012619_Afternoon_Scott_clearlasers_303slate_wide_3_-_00_01_57_500_-_470_ID8_box469.jpg,yes,,1460,703,2136,938,0.997738242149353,9
012619_Afternoon_Scott_clearlasers_303slate_wide_3_-_00_05_57_750_-_1431_ID19_box1430.jpg,2019-01-26T21:36:57.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012619_Afternoon_Scott_clearlasers_303slate_wide_(VIDEO)_(4K),Claire Kosinski,,,,,,,,,,,yes,,1529,695,2262,1027,0.99999463558197,19
012719_Morning_Scott_blacklasers_254slate_Old2_3_-_00_00_00_500_-_2_ID0_box1.jpg,2012-01-07T15:50:18.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,322,236,1410,679,0.0858733132481575,0
012719_Morning_Scott_blacklasers_254slate_Old2_3_-_00_00_09_250_-_37_ID1_box36.jpg,2012-01-07T15:50:18.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,245,251,1432,725,0.999999523162841,1
012719_Morning_Scott_blacklasers_254slate_Old2_3_-_00_00_43_750_-_175_ID6_box174.jpg,2012-01-07T15:50:18.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,520,406,1090,622,0.995894074440002,6
012719_Morning_Scott_blacklasers_254slate_Old2_3_-_00_00_53_500_-_214_ID7_box213.jpg,2012-01-07T15:50:18.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,526,351,1183,668,0.635182797908783,7
012719_Morning_Scott_blacklasers_254slate_Old2_3_-_00_01_52_750_-_451_ID15_box450.jpg,2012-01-07T15:50:18.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,592,341,1372,632,0.378755897283554,15
012719_Morning_Scott_blacklasers_254slate_Old2_3_-_00_02_09_00_-_516_ID16_box515.jpg,2012-01-07T15:50:18.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,638,354,1309,624,0.991181373596191,16
012719_Morning_Scott_blacklasers_254slate_Old2_3_-_00_02_13_250_-_533_ID19_box532.jpg,2012-01-07T15:50:18.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,no,,742,521,1357,1080,0.830373287200927,19
012719_Morning_Scott_blacklasers_254slate_Old2_3_-_00_02_29_00_-_596_ID23_box595.jpg,2012-01-07T15:50:18.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,no,,560,611,935,792,0.45083612203598,23
012719_Morning_Scott_blacklasers_254slate_Old2_2_-_00_00_14_00_-_56_ID4_box56.jpg,2012-01-07T15:57:13.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,399,309,1449,703,0.999997615814209,4
012719_Morning_Scott_blacklasers_254slate_Old2_2_-_00_01_08_750_-_275_ID11_box275.jpg,2012-01-07T15:57:13.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,463,312,1306,718,0.999997973442077,11
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_01_08_00_-_272_ID1_box271.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,134,254,1166,681,0.142409682273864,1
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_01_15_500_-_302_ID3_box301.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,478,260,1145,620,0.712563753128051,3
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_01_17_750_-_311_ID4_box310.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,491,395,1181,625,0.0500143654644489,4
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_01_28_250_-_353_ID5_box352.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,533,171,1399,682,0.56676560640335,5
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_01_37_750_-_391_ID6_box390.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,517,347,1339,631,0.70683479309082,6
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_01_47_250_-_429_ID8_box428.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,532,427,1297,668,0.578756690025329,8
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_02_22_00_-_568_ID13_box567.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,550,356,1113,564,0.887065231800079,13
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_02_27_500_-_590_ID14_box589.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,704,428,1229,638,0.457353115081787,14
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_02_31_500_-_606_ID14_box608.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,572,351,1234,607,0.0786498561501503,14
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_02_35_500_-_622_ID16_box624.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,572,410,1251,651,0.999531865119934,16
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_02_39_500_-_638_ID17_box640.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,579,338,1281,685,0.8737753033638,17
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_03_07_00_-_748_ID19_box750.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,637,328,1207,604,0.726414263248443,19
012719_Morning_Scott_blacklasers_254slate_Old2_1_-_00_03_35_250_-_861_ID23_box863.jpg,2012-01-07T15:32:51.000000Z,Grouper Moon/Video and Photos/2019/January/Lasers/012719_Morning_Scott_blacklasers_254slate_Old2_(VIDEO)_finished,Claire Kosinski,,,,,,,,,,,yes,,533,370,1199,572,0.193477511405944,23
